,COEFFICIENTS,ENCODINGS
10728,0,LBWGxAoeaPIXwB
10729,0,Ld_BB`QIBB_XV`
10730,0,LCwsDO_SQOh\YR
10731,0,Ly?GpO_SQOh\yR
10732,0,Lh_BB_oKabOiVK
10733,0,LX_GxG_SaPWkyR
10734,0,Ls_w@@CA?YYj]r
10735,1,Ly?oOP@CKophz]
10736,0,LwGPD@_CsQYhyr
10737,0,LwG_X?_QsQYjqr
10738,0,LsG_W_`p?rq\Qr
10739,0,LWKL`@OEKUQyP]
10740,0,LKW`KKSPAQ{ZDl
10741,0,LoK?Y@sdgeR[R]
10742,0,L@b`aBNCPWoSy}
10743,0,LEW`TCOeERQxPM
10744,0,L_h?qC|EpGiQzU
10745,0,L_UOcU_RB{LJ@l
10746,0,Lr?EAaS[D?Wjyr
10747,1,L_X?j[@`I{Ogm]
10748,0,LEW`RCOeERQxPU
10749,0,LwGo_AGQicqzP]
10750,0,LwOoC?oBB}LNDl
10751,0,LgQ?ks_R@{LJHl
10752,0,LoK?s`bPIaYhsR
10753,0,LbGEAeS[D?Whyr
10754,1,LoK?[@hJLmIKQ]
10755,0,LoI?w`RPIaYhsb
10756,0,LcS_gQ`hBaXZQR
10757,0,Ly?oODAGT_XrVB
10758,0,LEWbDCOeERQXPm
10759,0,LaQ?lcGhWQWzKl
10760,1,L@Y_[CqLsQIHw`
10761,0,Lb_BDBcKb?hOzB
10762,0,LqO_gOTHIQIist
10763,0,LoK?Y@t`geP[V]
10764,0,LEWbBCOeERQXPu
10765,0,LbGEDccaCPH`lL
10766,0,LoK?w`bPIaYhqR
10767,0,L_bDAiPJDcjPkj
10768,0,LKKdCESPASX{Uk
10769,0,LSKKTA`S_OYmwR
10770,0,L[_UH`?@IGWrNL
10771,0,LkOWGXOSCWWmwr
10772,1,Lq@oB?_Sq`dQvK
10773,0,L?N{@c@_aHAafB
10774,0,LQcQo_owKcjIAN
10775,0,L`HBBaOqCp|d@l
10776,0,LDSSQeOhC`W~CR
10777,0,LLO`SET@CPw^Cr
10778,1,LdCBHEGRPXXFIR
10779,0,LU_AsoGmGSQXLr
10780,0,LwOoOE?WjCuW`n
10781,0,LsOgGA_yCXXkor
10782,0,LSIFG@WuBgmLBh
10783,1,LPHSKKIQBqlSr]
10784,0,L_h`AEGVqgpkb]
10785,0,LoW_QAMaKcpxR]
10786,0,LoPPCaIaESpxY]
10787,0,LIciP_IAOSPHn]
10788,0,LBKgbAGXKWpPq]
10789,0,LwC`B?GDqbTQfM
10790,0,LwC_b?GDehTRbM
10791,0,LoDOS_iIPTQmbK
10792,0,LIP`KcOXIiGxY]
10793,0,LwOoA@OPhdQzR]
10794,0,LbGcBAKPDWPRu]
10795,0,LIShOcIQAOp{r]
10796,0,LIciP_IAOcHP^]
10797,0,LX_KXCPA`PHKf]
10798,0,LoW_QALagcqXR}
10799,0,LLCdOSLA@`HSV]
10800,0,L_h@aiGNogomb]
10801,0,LoQPAaIaESpxY]
10802,0,L_h@bgGRogomb}
10803,1,LGTdCcOXIkGw]]
10804,0,LwOoAGOPicpZV]
10805,1,Lr?CQKKTEWOP}]
10806,0,LcH?YiIpA_}S`u
10807,0,LcH?YYGta_]S`u
10808,0,LoEOQ_iIPTQuRK
10809,0,LX_KXCPA`PHSV]
10810,0,LLCdOSLA@`HKf]
10811,0,LwCoAGODM\PQfM
10812,0,LEoqPGIAg_PKdm
10813,1,L@eop@OQbSiXPK
10814,0,LaH_Q@kp@yUS`u
10815,0,LbGDBaGTEWPPu]
10816,1,LoDOS_iIPTQuRK
10817,0,LIgi`_IAOSQIem
10818,0,LwCoAAODeXTRbM
10819,0,LIP`KcOXIYOxY]
10820,0,LOXPKaIaSkGXY}
10821,0,LcH_Q@lP?}QT`u
10822,0,LwCoAAODehTRRM
10823,1,LcDOLPOIPTQmRK
10824,0,Lo`PAEGJqgpkf]
10825,1,LGTdCcOXI[Ow]]
10826,0,LoHOQ@gp`yUS`u
10827,0,LwCoA_ODIZTQfM
10828,1,LoEOQ_iIPTQmbK
10829,0,LIgi`_IAOcIQUm
10830,0,LbGCJEKPDWPQu]
10831,0,LcH_Q@gt_yUS`u
10832,0,LWQoT@?AdWkjRK
10833,0,LOXPKaIaS[OXY}
10834,0,LIgi`_IAOSQIdu
10835,0,L_e@XA[PSTYicl
10836,0,Lu?g_Q?]COlZQr
10837,0,LpGaA@IqLSo\I]
10838,0,Lf?GhBO[_WIJqr
10839,0,LWWMGE_YoPGkqr
10840,0,Lg`@EhOpBhh[fe
10841,0,LgSGgDoTC|KY`l
10842,0,Lu?cA_G\?o]uk]
10843,0,L`QCdCghJaYZ@]
10844,0,LbC?ZEKPEWpSq]
10845,0,LFCp`COH`PHsb]
10846,0,LFCPohOh__okR]
10847,0,LBoWXEKAAYSOQm
10848,0,LwG_QAGYwcsXV]
10849,0,LX_KXCPA`PIKb]
10850,0,LwCaA?hEedOYzM
10851,0,L[ChB?GD@jTQjM
10852,0,LRGcI@KpDWPSu]
10853,0,LkCoAoOD@dNQjM
10854,0,L`Q_cBShHTqZ@M
10855,0,L`PAJDQaTcYaX]
10856,0,LKgaaBIaHSqXI]
10857,0,LaP?qKlaPa[aY]
10858,0,L`P_aBSiHdiZAM
10859,0,LKgagE_YaPYhQR
10860,0,Lh_Y?q_`_QPQU]
10861,0,L@woL_QC_olKRk
10862,0,LFC_t@OMgOkozI
10863,0,LWWpD@?ApQgytK
10864,0,LFC_t@OLgOkozK
10865,0,LcH?qWouAw[lXS
10866,1,LKKDbHOIHQX\UK
10867,0,LqCCTA_sUOX\WR
10868,0,Lu?q@@@G_opd|L
10869,0,LLC@iTLA@`W]]Q
10870,0,LsOgGA_mCZHXwR
10871,0,L_bBBaORDhlIdu
10872,0,LwCOcE_EqRH\WR
10873,0,Ly?q?OHCM_ha}L
10874,0,LKKdAEHIDcX[ei
10875,0,LDHBJQOqAqXlPs
10876,0,LDK@\EIPQaW\Qq
10877,0,LeCAXEOYcOhkwR
10878,0,Lb@EPcSEB@HcvK
10879,0,LEIaXA_scOX\WR
10880,0,Lw_`P@?PowpbFL
10881,0,LkOWCX_QCYGjwr
10882,0,LC[CrKOeDP[XXS
10883,0,L_sOhBOEqRH\OR
10884,0,Ly?oOP?`T`PrVB
10885,0,L_XCRCpaLP[XLS
10886,0,LaW_oDTDDRGysD
10887,0,LgW?wsOXgQHwsd
10888,0,La`@IBlIEcXXmM
10889,0,LFOET@gdc_PHrk
10890,0,LV?QgTCQOcGIU]
10891,1,LFCDJBSIO_hHzK
10892,0,LBSWLDOIBYGirK
10893,0,LGX`I@iIsaQXpk
10894,0,LgI_W`_JB]I\UL
10895,0,LYCIT@I@AojT}b
10896,0,L`E?lSGhEsgzMH
10897,0,L?macBUD@siZXK
10898,1,LgW_aIGJh`qhsp
10899,0,LcQ?tPGJDgkh{`
10900,0,LwOoAAGDh`rX{p
10901,1,LGsKQXOT_pTtbj
10902,1,LZ?HcHb@CohVdr
10903,0,LPg[CHKB@QuVEj
10904,1,Ls_P_aOhGhgw]l
10905,0,LCkqCIIQBTO^DR
10906,0,LD`CtOqKPPTeZF
10907,1,LCpeDO`KCop^Uh
10908,0,LFOKRCoqOPQLQ}
10909,0,LL_aoBU@OSlDE^
10910,0,LFOoXC_gkCQWhn
10911,1,LEKqCKGqD`g]YM
10912,0,LMG`gB`QoPGXyb
10913,1,LEWoTA_ccWHX{R
10914,1,LdAoHOcGQDHTVL
10915,1,LK`EpEcC?wpQ[L
10916,1,L?NN@R?qp@C_YB
10917,1,LXCKpCOcMBGybb
10918,1,LwCOoH_Skc\IYF
10919,0,L`c@LQOReRdgpl
10920,1,LDoBRQQEKQlOQ}
10921,0,LDEd_SPLOr_kxl
10922,0,L`oF@PIIBwITU]
10923,1,LhAgGSdGa@HTVL
10924,1,L[@Ep__c?wpU[L
10925,1,LXCKRE?cIRQqYF
10926,1,LoW?qHcbH[qpbh
10927,1,L`gIPEObBQ}aEJ
10928,1,LQIaE?kwLDaZBQ
10929,0,LcK?wMR`BW[TEZ
10930,1,LpOAoIGmgshPdr
10931,1,L`aAgRd`Gpk_mZ
10932,1,LPgFCHKRDQsREj
10933,0,LoP_c?Xwr@ldiN
10934,0,LWgBhCGHd_~PEZ
10935,0,LKIFGMSH?wkTMj
10936,0,LoW_SAPbpQkjdp
10937,0,L`cAhaSP?tlREZ
10938,0,LWWLH@OQPTeM@V
10939,0,LBSgSDKqGiGkQ}
10940,0,LaPBB_sIBAk]kr
10941,0,LWKId?gHgdQ^DR
10942,0,LgK_gAgMw[O]XT
10943,0,LgcPOeGKCxp[Ul
10944,0,L_s@p_[HAkgzML
10945,0,Loa`O@SRD\cg]r
10946,0,L_w@d_kB@l`jJL
10947,0,L_[@WJU`g_YZDR
10948,1,LoK`GDCFC~EOhM
10949,0,LHgKhBOIcOkXYb
10950,0,Lq@WBOcGAOuukL
10951,1,LhAWGs`Ga@HTVL
10952,0,LoogA`BE?xPd[R
10953,0,LWKAt?oIhUI^@R
10954,0,L_k?\IHQiUGZDT
10955,0,LGwh_aOhGhgwUl
10956,0,L_k?ZIHQieOZDR
10957,0,LCpoL@OKC|dKUl
10958,1,L`S?lDGiUSygy]
10959,0,LWWCl@K@Csth}h
10960,1,LpG`ADAUN?xX]R
10961,0,L_[@XSR@Do\HlL
10962,1,LEWDRDOecOIxYU
10963,0,LWWIdO_KoQGZyb
10964,0,LX_LHB@G_opH]L
10965,0,LEIogE_[oOXkwR
10966,1,LogcA@HUJeIZDT
10967,0,LCkqCIGYBeg^@R
10968,0,Lq__gECiAsrkGN
10969,0,LwOWHGG@FDqXyr
10970,0,LWW@xOOIXQ[ZDR
10971,1,LqA`CD@TN@WzLL
10972,0,LXGHh?WHJEXsUl
10973,1,L_p@ghO]O{hHUp
10974,1,L`o@c`WmBYm_`r
10975,1,LGwIKL_p@rXpXR
10976,0,Lq@_c?[wJE`|GR
10977,1,L@qROQohFO~?cJ
10978,0,L_q@gLTHPQ|@EZ
10979,1,L`KBOQpTIq[ITt
10980,0,L_q@ghGlOyp_uh
10981,0,LHc_[BP`MWwiZd
10982,0,LGiaWI_bJYYQTr
10983,1,LcgCTAgUISrXR]
10984,0,LWEDR_GBBZBcul
10985,1,LAYgcabHG_Xh{b
10986,1,LEK`cBOtoOhW{`
10987,0,LgS?wTPPeSGwwd
10988,0,LX_LHGOW`PGrJL
10989,1,LEWogBOeoPIhwR
10990,1,L?Nt@gCOPL@CdR
10991,0,LsCoB@?PbHSpzQ
10992,1,LA[gcabHG_hX{R
10993,1,Ly?i?DAcOohRNR
10994,1,LEWPIdGeCRQyQU
10995,0,LeOEBBO[T?Wjqr
10996,1,LwO_S@aSsOiZqr
10997,0,LAMh_E_\SP[X`l
10998,1,LEW`ICqiEQQyQM
10999,0,LSoSWaO[?wh\WR
11000,0,Lu?g_B?mOPiXyb
11001,0,LeOCTI_[SOWjwR
11002,0,LG[dCCoXDw\JDL
11003,0,LIEBoHqBJOjURb
11004,0,L?yqHGGDSp}FAr
11005,0,LSgPg`OTGb[xHR
11006,0,Lag@p_[D@`Zt[R
11007,0,L?{qBGOBTXoetp
11008,1,Lp_`OH?lQqyTEJ
11009,0,LEKBcCwZ`PN`iJ
11010,0,LKS`SKSP@RW~GR
11011,0,LoW_WGeQcOYjqr
11012,0,LEWOtCoaaQIzQM
11013,1,LqGo`?_SqOh\yR
11014,0,LpOcCOK[T?Wjyr
11015,0,LPISg`QPI_iX{b
11016,0,LOwaoBEE_oi\Or
11017,0,L[_JHOIGO`GrNL
11018,0,LLGBoEt@ATiTAN
11019,0,LoQ`CECLHRvGQk
11020,0,LoK`OCeQMA]i@V
11021,1,Lu?oPA?WJESxbj
11022,0,L@woL?WDWymAkr
11023,0,Lcg@XQIQK_[xIj
11024,0,LC[dASOyPOX\KR
11025,0,LoW_SCJEFgWl[R
11026,0,LoW`G@UScOjXwR
11027,1,Loo_gCeaM@ZggN
11028,0,L_[HHSIaK_ZXIj
11029,0,LWgIgPO[SSWhYR
11030,0,L`gaAEMI``_ZF`
11031,0,LoWD_PdEOogkyr
11032,0,LooaCCUH`PbP[R
11033,1,LsAgB@AE?xdeVK
11034,0,Lw@oGAGgphPav`
11035,0,L`W_WDeQcOYhwR
11036,0,Lq_cACLKT?ZTez
11037,0,LdAIHRAg@eGy|r
11038,0,LeAKHHHP@_vFbj
11039,0,LKWeAOkICkdLiN
11040,0,Ls@gCCRK?rdb^L
11041,0,Lb@ED`_[J?WZ~K
11042,0,LwOp?E?or@hor]
11043,0,LaICXKd@SOuDbz
11044,0,LhCBOu@EgQHUD^
11045,0,LeAKBK`K@_^Djj
11046,0,LPo[OKe@OPIdi^
11047,0,LLCdCPT@@VEch^
11048,0,LpAaO@PshUJD@^
11049,0,LbOF@`KI?uf@U^
11050,0,LPo[AEQDaPf`i^
11051,0,LbGSOeaHHgMSd^
11052,0,LKoeGX?pK`hor]
11053,0,LPo[OEaHagMPU^
11054,0,L`oBDoIH`Past|
11055,0,L_w?rgbCPgWVbj
11056,0,LdOE`CoiSRKb@^
11057,0,L{?p?c?SHJPW}j
11058,0,LMGagGu@GPMUkN
11059,0,LwCp?COcuBRJBN
11060,0,LaPGbK`gCqXja]
11061,0,LoW?wBLagc[WTu
11062,0,Lr?aOPCRGp``vK
11063,0,LF_oT@_EgWIK]r
11064,0,LoS_o@dagc[W\]
11065,0,L{?WB_OA?jdb\L
11066,0,LwAoG?oEkYJMWr
11067,0,Lb_EPAkPCtLPe]
11068,0,LaWChG\@WTcPlZ
11069,0,L_s_gAv@WXLEA^
11070,0,LwCp?COcuBRHbj
11071,0,Loc`O@f@SWYVIN
11072,0,LDg_kBV@O[KDK^
11073,0,Loa@SCv@SXJDKN
11074,1,LbCEPEGqDphqr]
11075,0,LKWbCKe@CPhpzr
11076,1,L_q@pge@`?Xi}l
11077,0,LMGd_MCEA`eHXV
11078,1,Lp_o`C?Pb`]`hl
11079,0,LLG`gCu@AW^CkN
11080,0,LEgagAt`_PMeA^
11081,0,LFOoTCOg`QeG{r
11082,0,LDWpDO_cEO~Pbj
11083,0,LHccoQP`RPohzL
11084,0,LHWhCc_X@[rPbj
11085,0,LEgacAphaOmUCN
11086,0,LKWbCKcDCRXpxr
11087,0,LHWhCc_XPCzPbj
11088,0,LHccoQP`PpojZL
11089,1,LbOF@@gMDuMQQ]
11090,0,Lf?IPCoqAYLDBn
11091,0,LhGIOU`IKQkT@^
11092,0,LdGI`CoiCYmB@^
11093,0,LpCa_AciAvMa`N
11094,0,LXCDoGpSIrKU@N
11095,0,LcoB`HPKKPwotr
11096,0,LHgKgM`I`QKU@^
11097,0,LX_GtC`CC{XP\r
11098,0,LTAPggG[?{kTIz
11099,0,Lp_`GGcRETmQIN
11100,0,LDooX@OESR[nHV
11101,0,LKaaWIc`?tjQVr
11102,0,LWgIbC_KOp}Sdr
11103,0,LEoaKHPsgQLAD^
11104,1,Ls_oP?OIMMahhN
11105,0,LKWdGOkICcNcPt
11106,0,L`gB_opL_oieeZ
11107,0,LKgagAs`AXnCaN
11108,0,Loc`O@ePc_X|YR
11109,0,LF@ohC_oa`MS`}
11110,0,LHWhGcHQ@[pPjj
11111,0,Lb@EDccgD?XRLR
11112,0,LFOoT@_EgWILYr
11113,0,LqCcO`DBB@c[vK
11114,0,L_w?xoLA__[]Tu
11115,0,LoBaAGQwPr_]tu
11116,0,Loo_gCeHa_\[U]
11117,0,L`oAh`KI?t[kU]
11118,0,L_w`_EMD`_XyYU
11119,0,LooB_FED`_WyY]
11120,0,LoW`_D?\`w[YeM
11121,0,LEWpCEOeaQHxXU
11122,0,Lo``C?[[bDbX]L
11123,0,LoW_SAPbhPipUh
11124,0,LaICRBcST?[kqr
11125,0,LoW_QAKe`gqpxh
11126,0,L[GC\_GHAQu\Ur
11127,0,LwOoAA_PJhXlar
11128,0,LLCCsFL@@`okyb
11129,0,LFC@tB_MoQGkwR
11130,0,LoS_KAQhYeHZDL
11131,0,LoQ_o@PdiT_x]L
11132,0,LQoITA_[QUGXQr
11133,0,LhCQOsODaPPcv]
11134,0,LaICXgHSKOokyr
11135,1,L_p@dPcKBPtWv]
11136,0,Log_W?tPcRIYsd
11137,0,LRAkAGKkB@O^MB
11138,0,LoW_QOLEHaYp{h
11139,0,L`c?N@[HaPmTMR
11140,1,L_p@dPcKBPtWvK
11141,0,Lgo`_EOsaplo@r
11142,0,LC[bDCOqBR[XKJ
11143,0,L_Y?wA|`gS[iEr
11144,0,LPgKaHPdCqkREr
11145,0,L`KBHEKPCp|TAr
11146,0,LPgKcHHeDa[RDj
11147,0,LXGHcH`HC{oTdj
11148,0,LI`gcAohEkGzKL
11149,0,LEcoaIGXHd_yi]
11150,0,LgK@WiQHK_y^@L
11151,1,LaSOKl?FMETGkJ
11152,0,Loo@gFDB_oxZK]
11153,1,LEgogAgUITP{r]
11154,1,Loo@gEMIB`\gUl
11155,0,LPo[_LEC@OpIb]
11156,0,L_w_oBOmhWg{PT
11157,0,LWWLCB_XHc\gUl
11158,0,LEaoaAgXHdP}C]
11159,1,LKKEc[GLBiKPz]
11160,1,LBKWbcO`C`hpz]
11161,1,LYCwO_aGAOuXz]
11162,1,LqCWHPCG@`MXzK
11163,0,LoISD@aC[Oi\Yr
11164,0,LKgagBaIgOYhYR
11165,1,LBoWJ`OH@eMQU]
11166,0,L{?oG_KAAIkuh]
11167,0,Ls_HAEbIB@p[Vl
11168,0,LXCL`D?EMEPghN
11169,1,LwCoO?gI{EMPY]
11170,0,LwOp?AOSyDPhdZ
11171,0,LdOB`P_iSPkPdZ
11172,1,LwOp?A_gooxZ]]
11173,0,LWoMADOsOwiREz
11174,0,LWgMAEOkOwiTEz
11175,1,LwCoO?oH{EMPY]
11176,0,LdGBPQ_eQQmC`^
11177,0,Lk@W_\?QDDSg{r
11178,0,LhAAKU`BeR`Lpl
11179,0,L`c@cwG{OwgTIz
11180,1,LKoEIXOpKhGpY]
11181,1,LcE?\L?d@}N?Zr
11182,0,LGs`oAgioox]C]
11183,0,LGkacAoXiSqZ@L
11184,0,LBoHRAoLBeMOQk
11185,0,L`EQCU`BeRcLP|
11186,0,LMOBgLU@?omREz
11187,0,LK`EgJObHWYRKr
11188,1,LBWbDCObFP]`KJ
11189,0,LdCBHR?wOrKPdZ
11190,0,LpAgCa@w?tmbHN
11191,0,LDoSoKpWHRKP@^
11192,0,L{?WOU?WAcul@^
11193,0,LocgGa@i@ZNC`^
11194,0,L{?o__cGGB[z]L
11195,0,LHgcgI`WIqkQ`N
11196,1,LKoEIXOpKhGqU]
11197,0,L`a@cwG{OwgdIz
11198,1,LIK`aEOMqPlWvU
11199,0,LKgEKJc`COxq|R
11200,1,LoQoD@?HNKgz]L
11201,1,LwOoAGGQVDohyr
11202,0,LgWo`COAQuhg{b
11203,1,LkOOoUS@GSpxY]
11204,0,LoI`G@`qsWm@bz
11205,0,LoI_cAb`JW]`Ux
11206,0,LIS`S@qPYWHivd
11207,1,LwA_p@?BNKgz]L
11208,1,LwCo_?goif@{`]
11209,0,LwG_c@PolClGU]
11210,0,LPoYOESH@Q|aeJ
11211,0,Lo``G@bQFg]HUx
11212,0,Loo`A?lIS`|KU]
11213,1,LiOP_eQ@H`HxY]
11214,0,LKodOQS`@PP{U]
11215,0,LEWIdCoq_PGzYM
11216,1,LqOo`?OIQsXl[b
11217,0,LEWbDCOq`PGy]M
11218,0,LoQ_p@CEJKgzZL
11219,0,LKgEKJc`?oxu\R
11220,0,LJC_[BR@MO[jZd
11221,0,Lg`PGYPCFgYJUx
11222,0,LKosGQKAG_h}h]
11223,0,Loo`AGLIS`xLU]
11224,0,LHccKPP`eRAht\
11225,0,LcaHGJRH@WjDeZ
11226,0,LBgWgMSH@XKUEN
11227,0,LoK_cB@kkc[gYb
11228,0,L_i@XK`QsWi@bz
11229,0,LHcCkpP`ApqjVH
11230,1,LF__qBQeoSeGb}
11231,0,L`oAcTdHOpgVEJ
11232,0,LIobAKaQF_XhUx
11233,1,LaECTI`PIrKht[
11234,0,Loa`GGRPFWYbdx
11235,0,LHaiGi?i@VIe@^
11236,0,LHoiCi?w?tgrHN
11237,0,LDoRCV@EPRGe@^
11238,0,LwO_SASoI[m_Q}
11239,0,Lp_aOBCsDXXT`N
11240,0,LdOa_MAkOpgRhN
11241,1,LApaSHKeh?i[b}
11242,1,LqA_SO`[[Ogkyr
11243,0,LKgcgBcIGWiXYR
11244,0,LBooR?gIhaUHY]
11245,1,LqAcG@`[[OWkyr
11246,0,LBooR@OEhaUHX]
11247,1,LsCgP@AE@XTKvK
11248,0,LW`MPC_W_pIpkL
11249,0,LKgcgBcKGWiWyR
11250,0,LsO_o_bKGWWkyr
11251,0,LIS`KcQPOo\JLl
11252,0,LKgccQ``R?Wg}r
11253,0,LooBGJEB``H`hL
11254,1,LdGF@AgUacSHZ]
11255,1,Lt?c_B?moQGhyr
11256,0,L{?gH@A@__]u[l
11257,0,L{?M@`AC?W_]}l
11258,0,LBooR@OQhaUHP}
11259,0,LCTPR[@@DkOij]
11260,0,LBooR@OPhaUHQ}
11261,0,LdGJ@BGY_csHV]
11262,0,LaICXB`S[OWkqr
11263,1,LBo_Y@sigaUGT]
11264,0,LaICXBPS[Ogkqr
11265,1,LsCoG`AEAXTKvK
11266,0,LBIPgbO[KWWhWR
11267,0,Lw_PGp@G_pJ`fL
11268,1,LBo_Y@shgaUGU]
11269,0,LWWHSHaSWQggyR
11270,1,LGwEKh_pHOxqZR
11271,0,Lo``G?q[UdHX]L
11272,0,LEWAtDOecSGxXU
11273,0,L_h@WYSbDgZ`Uh
11274,0,LKSCsLU@@O[^KR
11275,1,LGiIKRGJOvajdL
11276,1,LPDDKHKR@|`ejK
11277,1,L@qaQG]D_qtFEj
11278,0,LBWUCsPEGu@cXn
11279,1,L?uOM`hBa^A^A_
11280,0,LDDSaLOROvcbIR
11281,1,L@qbGWKJBW[DMr
11282,1,L`oIOR`bQPkCeN
11283,0,LwOGWU@gDeTGQn
11284,0,L_wAXEGTowhUcR
11285,1,LOkAsAkdgdQXHR
11286,0,LBo_i@siIQuGS[
11287,0,LXCBT?gBeP[vLR
11288,0,Lg`QCM_Bbgsc\x
11289,0,Loob?HDBQRgTkN
11290,1,LhOQCPoBLO~F@r
11291,0,LESQQFOk_oh^ER
11292,1,LgcP_iOPI`yZ@r
11293,1,LQEPg?wTQ{tUHJ
11294,1,LRCIQGorOv`EUL
11295,1,LCbAtGZ@HPhTmb
11296,1,LIaBWaXBDctHLh
11297,1,LTAWbG_S?tWrlh
11298,1,LbG?sPkdGwG\mb
11299,0,LLODTEPADPW^Cj
11300,1,Lq_a_DCkHeRGBn
11301,1,LsG`P?dC_bOzZB
11302,1,LWg_w@Q`TRGw{D
11303,0,LBK@tAk`Gwg[kr
11304,0,L?{PciQaQOw\Gj
11305,1,LPoRGh@DQRWDiN
11306,1,LgQPGt?oJEHwBl
11307,1,LcQAogid?tPbIB
11308,1,LDScSEOlS`W^CJ
11309,1,LCsDLEPIEOx\GJ
11310,1,LdO_o@qdSRGXwd
11311,0,L_[@TIGThSXXkR
11312,1,LCsdCEPYBOx\GJ
11313,1,LGkgKHOd@yZUXb
11314,1,L`c@TGhBePWvLR
11315,0,LBa`aIcMPc[_\x
11316,0,LPoDgLDBQPgUEN
11317,1,LB`_s?{sMDSgKR
11318,1,LXCkC_bG?pPe|B
11319,1,Lt?p?o?qOQhIe]
11320,0,LHoIgPobDO~A`r
11321,1,LooX?BSHGWx\E]
11322,0,LAs`ECs[QbHX[L
11323,0,LcQgB@G[?xkteh
11324,0,LwO_o@_qqPiXqb
11325,0,LAk`oBLQH_yZ@L
11326,1,LB`KEag]Cw\RUq
11327,1,LCeESElBGRpX\K
11328,1,LKciCIOb@dj`Zh
11329,0,LOwUGBOUXWWjUX
11330,1,LiAWGLGBBQvcuh
11331,0,L@weG_iFQStCjJ
11332,0,LhAAclD@ATiFEN
11333,0,L[_Kp?W`KDboYf
11334,0,LHWbCCsHOrkTKJ
11335,0,Lj?R?Es@HXJDI^
11336,1,LBSROEsHGxJCcN
11337,1,LcPPBL@@Kaxibu
11338,1,L@kDc[KLCoWmIb
11339,0,LiOOoDs@IYGw{d
11340,1,Loo_h?SaadH{T]
11341,1,LAwqB_O`gaOy]m
11342,0,LAwAtSKDH`G{iM
11343,1,LIcIcJGbH`j`bh
11344,1,L@eYARHBBV_tbh
11345,1,LAqSaHkP@}DIau
11346,1,Lx?B`GK@Cp{fIr
11347,0,LI`aaHObJaj`dp
11348,0,L_X?kdIeoWO^KL
11349,0,LqOb?ECTGrdOcz
11350,1,LdOB`DPEPVGe@^
11351,1,L@ecaoHJBU`tbh
11352,1,LAiQaPkP@|EKau
11353,1,LpAICHGrDdhdUh
11354,1,LdOa_F@eOtgRHN
11355,1,LPgEKDIRFQsoth
11356,1,LGsEcXGdB}@SQ]
11357,1,LoW_a@PbTTshdp
11358,1,LgoQOKoWLXXT@N
11359,1,LgQAKTGRF\coth
11360,1,LYC@sWIEB{EKh]
11361,1,LH`QSQoHB}SST]
11362,1,Lw@AbOGQJ_~JYU
11363,0,LGXWSSs@OWo^lQ
11364,1,LA[wDGO`Iag}XU
11365,0,LkGQGV?SOsWikR
11366,0,LwCKDHCGa?\dVL
11367,0,LUGOwIOUgWGZYb
11368,1,LeCoDDCGaGaivL
11369,1,LDcsDDAGT?XJFL
11370,1,LEWoXAOEgWHkyb
11371,1,LAwqBAQ@JaG}am
11372,1,LX@@ZOKAS_}MYu
11373,1,LiO_gOr@YOII{t
11374,1,LPgGk@rHcQKG{d
11375,0,LEWkAWOmCOO~XU
11376,1,LGXSScq@PWO^lQ
11377,0,LAwqB_O`K`g{Yu
11378,0,LeOo`__K_WIZyr
11379,1,LKgahA_KgPYXYR
11380,1,LOhIIPLQ@_}MYU
11381,1,LEWKJKOiCOo}XU
11382,1,LAwHcXKd@`G{YU
11383,1,LwGSCP_Q[Ohkyb
11384,0,L_iOXa_ScYHXwR
11385,0,Lw_WBP?GGxb`fL
11386,0,LOsQQCkIS`}KQ]
11387,1,LQoPgaGeaPP{`]
11388,1,LaoDGeKYAOp{Q]
11389,0,LWooQCGIT`}kQ]
11390,0,Lw_`__SHAeh{U]
11391,1,L_hGJWHQB_}MYU
11392,1,LBWO[EpHkWGG{d
11393,0,LKWcgOt@GWII{t
11394,1,LEWoKDOdcWO}XU
11395,0,LhCoGoSGa?\eVL
11396,1,L?Nt@gCOOl@DDR
11397,1,LKWcSIcIGWWl[R
11398,0,L[GAw`aQ_O[kyb
11399,1,LXChP@AGLGWqVL
11400,0,L[GCx_OQOShkyb
11401,1,LPKggAaYcO[iwR
11402,0,L{?gD@AGHHahzR
11403,0,LAw`cIKM`PG}`U
11404,1,LHogQEHEE`{kQ]
11405,1,Lco``CQIDTHwU]
11406,1,LDoQQEkIO`{KU]
11407,1,LB`ESaoNL]@KQ]
11408,1,L@eKSgWtARsX\K
11409,1,LKaacg_b@dj`Zh
11410,1,LoW_a_`bPTshjp
11411,1,LI`acg_bH`j`jh
11412,1,LBWbG_iRQUT@hN
11413,1,LDQqOLD@?tiFEN
11414,1,LeGX@I_oIBSgU^
11415,1,Lh_POIs@OrkUKN
11416,1,LiOp?c_gDbHzBL
11417,1,LdGBPEaDOtIUEN
11418,1,LHWFOEoTgpN?cN
11419,1,LDHaSW_rDSpddX
11420,1,L@eccP`RJRKXRk
11421,1,LaaAKTHRFTaoth
11422,1,LIo@sWr@B{?kh]
11423,1,L`aCcKiXByKHi]
11424,1,L_pARWHIL_xLYU
11425,0,L_X@IRSePXO\iI
11426,0,LEK`aKSqA`g{hM
11427,1,LMGHcEiHAgO}UM
11428,0,LPKWcQ_YcOkiwR
11429,0,L`P@dOkEJH`Ib`
