,COEFFICIENTS,ENCODINGS
130504,0,M?{Go{AAJ?oOTCSz?
130505,1,Mk@W@BA_E?a[cZiu?
130506,0,MY@K`S@?CgoIKXuu?
130507,1,MaOb?pH`CIoOhgzN?
130508,1,Ms@Q@C@dC_oIKXuu?
130509,0,MI_pOaH`CIhOhGzN?
130510,0,MBoP`@H_sFSOGEJn?
130511,0,MBoWAoE?ddSOGeJn?
130512,0,M@qB_wQ_cDHQCGjn?
130513,0,M@qWGw@_GCtSGXJn?
130514,0,M?{W_kAEJ?oOSETV?
130515,0,M@qM@R@GIC`OICnn?
130516,0,MKGr@CD_SB@KijPf?
130517,0,M?{U?p@EJ?oOSETZ?
130518,0,MoGw?oA?SrRSghhf?
130519,0,MBAgcwP@CWoohgxN?
130520,1,MQ_`EoP`CWhOxGxN?
130521,0,Mq?k?eA_SB@KijRf?
130522,0,MWGeDOQCCSsQW[ln?
130523,0,Mw?oGoA?WrRKghhf?
130524,1,Mw@P@O@_E_iIKXuu?
130525,0,M?{U?pAEJ?oOSETV?
130526,0,MSGi`GDOWB@JehPf?
130527,1,Mk@E@RA_C?a[cZiu?
130528,1,MR?gccH`CIoQHgzN?
130529,0,MCcqAcHhCG_rHgxN?
130530,0,MI_r?aH`CIgOhHzN?
130531,0,Mq?aPWA_SB@LehRf?
130532,0,MoCoD?PhIPCrC{hn?
130533,0,Mh@W@WA?CDyKCZiu?
130534,0,Mg__ceH`CIsOhGzN?
130535,0,Ma_g_eH`CIoOhHzN?
130536,1,Md?`CcLdCG`pJGxN?
130537,0,Mk?q@DA_SB@JehRf?
130538,0,Mb@@GoX@iRCQC{hn?
130539,0,MOIiD?UAfPCUC[Ln?
130540,0,Mw?o_`A?kYppYMZ\?
130541,0,MBSW`OP@IQcIg[dn?
130542,0,MR?kCaH`Cg?wjIqN?
130543,0,Mw?oG_QGMU@kYWtl?
130544,0,MPSKG_d_SBXOhhHb?
130545,0,M?\EaQE_WBKGkUKc?
130546,0,Mb?q?cH`ck?O^IqN?
130547,0,M?uWGw@_GArSghhb?
130548,0,Mo_w?oA?eXCrc]dN?
130549,0,Mq?b?s@_cK_O^ZUJ?
130550,0,M[@O`o@_CGpsWZlx?
130551,0,Ms@W?oA@GbTHcxhp?
130552,0,MW_cKoH?gWuQW]`N?
130553,0,Ms?_`gQBcGpsWXhx?
130554,0,MEAoWoP@eBCSxg[F?
130555,0,MWPP@o@AFB@oTu\x?
130556,0,MoCoD@AiCWeuGMA~?
130557,1,M?uWGw@_GBRKghhb?
130558,1,M_L@DGscWBWWcUgc?
130559,0,M?fQP?ihOJEKSSGk?
130560,0,MPSKG_e_SBJKghHb?
130561,0,M@hGLGe_oBS[DCgs?
130562,1,Ms@S?o@CKHPsWVlx?
130563,0,MkAEAQE?U?cHMxLm?
130564,0,Mb?p?aHTCM_WJIq]?
130565,0,M?xPB?MKMK`gUEGw?
130566,0,Ms@W?oA@GatHgxhp?
130567,0,Mk?_P`Y`GGpqWshx?
130568,0,Mb?`CgLTCI_WjIqM?
130569,0,M_o_p@JhOIpoWMX|?
130570,0,Mo`OO`@CkZPhSMY}?
130571,1,Ms?w?oA@GbTHgxhp?
130572,0,MaAaCgwdCG_s\JON?
130573,0,MOs[?`A_SBTHghJb?
130574,0,McAe?qP@cBHRHg{F?
130575,1,Mb?aCwP@S[OSG^QN?
130576,1,Me?b?oT@eP?Shg}F?
130577,0,Mb?`Cso`CIcOg}QN?
130578,1,Ms?s@OA@KOphUxZu?
130579,1,MAFPP@a_sIpIDKJu?
130580,0,MoPOG_`AnIAsSsX}?
130581,0,M@dQQ?ePSL_mCcJm?
130582,0,MaDW?oaACX`stSZu?
130583,0,MoPOG_`aLBBsSs\u?
130584,0,MoCoD?QOliChUWpl?
130585,0,MiAABGU_SAoMEhLm?
130586,0,MCh@RCMAu_`HLChu?
130587,0,Ms@?cgQBKGpqWshx?
130588,0,MoOo_`ACkYppWMZ\?
130589,0,MBSWDOP@IQcIh[`n?
130590,0,MoCoG_QHMU@kYWpl?
130591,0,MBCcYPP`CGoogmoN?
130592,1,M_p?ohPAkJPhSKY}?
130593,0,MOcaEpO`CW`q\ION?
130594,0,MEA_eqP@eP?rHg[F?
130595,0,MOSacoo`CIwO[iQN?
130596,0,MF?`coT@ePOOHg}F?
130597,0,MEAccqP@e@?rHg{F?
130598,0,MQObCoo`CIoOg}QN?
130599,0,Ms@?DgaRCOastSY}?
130600,0,M_X?WkPAnA?sSsX}?
130601,0,Ms@AGgaAkOastSY}?
130602,0,M_TW?oQ@ChpsWThx?
130603,0,M_X?WgRQdB@sSsXu?
130604,0,MOocW`aCkIqowKZ\?
130605,1,M_W_XObOSeooxkXx?
130606,0,MOKdH?YOlQGgUWpl?
130607,0,MoPOG_`INB@oTs\x?
130608,0,MaAaChWJCK_o^ION?
130609,0,MOs[?`A_SBTPcdRb?
130610,0,M_X?WaREfB@oSsXx?
130611,0,MOpA```@zA_gsM\u?
130612,0,Mw@GPCBACNOkSu\u?
130613,1,MOL?h_XqOROkSTXm?
130614,1,MAEpWOP`Cg`qg]ON?
130615,0,MOs[?`@_SBTPgdRb?
130616,0,MOKeC_YHMQ?kYWpl?
130617,0,MgHGPCbACNOkSs\u?
130618,0,MEAoWoP@eBOShg{F?
130619,0,Mw?_SoQ@EHosWxhx?
130620,1,MGXCLCbBCFOkSsXu?
130621,0,MW`CSp@?KUQtKMi}?
130622,0,MQgHCcPGgrGONAg~?
130623,0,MgaGoIP?THLOMPLn?
130624,0,M`SWOOc?UgiQgKdn?
130625,0,MsG@WGISoHHJCShX_
130626,0,MAwGqIHATDIOMOLn?
130627,0,MOqL?_dgGDJONQKn?
130628,0,MAYW_w@CHCaqcNdJ?
130629,0,M@qEKOU@j?`KECmI_
130630,0,M_q?QiHPhDIONQGn?
130631,0,MBWOY?TccdPQGM_n?
130632,0,MDOgeDPCdPAoKUX}?
130633,0,Mu?WCCG_SB@UVEPn?
130634,0,Mx?[?K?_G@WKIFMz?
130635,0,McE?UEPkG`QOGdhf?
130636,0,MBWOJ?dccdQQCMH^?
130637,0,MoQWO?EGigiQcKln?
130638,0,MgcHCKPCIH?iWhhf?
130639,0,MwCGSHAAGaqhWdPf?
130640,0,Mx?SCAGoE@?ofUpn?
130641,0,M@YW_pA?iLDISMJN?
130642,0,M?uWCoE_F?qHIXPu?
130643,0,Mb?`CpPDO[oWGXqm?
130644,0,MkGGIE`?ScpIHgZN?
130645,0,MgcHCKPCIH?qWdhf?
130646,0,M@qAJGY_wDQKECge?
130647,0,Mb?`_`p`cMOWIGq}?
130648,0,M@YQHC`ccd@QSMJN?
130649,0,Mt?[?S?_C@WKIJMz?
130650,0,MPCaSaPdCiCWWXQm?
130651,0,MwGGID@?TShIhGZN?
130652,0,MocWC@AQHIcpWdHf?
130653,0,MB_oo_p`cMO[GGq}?
130654,0,M?uWCoE_J?qHIcpu?
130655,0,MgKGGk`CEP?[ws|j?
130656,0,Mm?WCIGOH?_ofUpn?
130657,0,MbA?UWP`G`OgehPf?
130658,0,MkAWCKG?U@@UVEPn?
130659,0,Mm?R?R?_E?_SIJMz?
130660,0,MFGOc`IBZ?aQCMh^?
130661,0,MWQHSOE?IgiQcKln?
130662,0,MBIW_oICG\OiCNJN?
130663,0,MKcCUEPcG@QOShhf?
130664,0,MSIOkG@YCApIHgZN?
130665,0,MKcCUEPcG@QOWdhf?
130666,0,MBaGXGi@WFPKCUGe?
130667,0,Ma_b?wH_oGoONIq}?
130668,0,M@qWGw@@ID@uCXHu?
130669,0,MBIOc`IagXOiCMJN?
130670,0,Mm?X?J?OE@?SEJMz?
130671,0,Mh?hADH@C[gWWiqm?
130672,0,MQgWIO@?TShIhGZN?
130673,0,MWcISPA?HIcpWdHf?
130674,0,MB_sCgKFCGwOKIq}?
130675,0,M@qWGoQ_IC`uCXHu?
130676,0,MWOeDOa?MEAdVKZ\?
130677,0,MQGkDD@aGQG`kSuw_
130678,0,McWCQT@SGB@JcMdN?
130679,0,MFAWKOE?i_oGVFMI_
130680,0,MgSHCLAGQa?ooNL`_
130681,0,MWOcLOa?KMYcUKZ\?
130682,0,McPCDDPHcQI_kSqw_
130683,0,MCY@[T@SGJ@IcM`N?
130684,0,M[@AXOB_C_ecslrx?
130685,0,Mk@CPDPGgQI_kSus_
130686,0,MLAAd?ugCOhGTMh}?
130687,0,MBSWg@Q`OMSGcKhX_
130688,0,MSSH`KGKQA@OWVL`_
130689,0,MBgOT?khOMWGDCXX_
130690,0,M_q?ME`dE`OQGGSt?
130691,0,MBgO[?k`gFWHCKhP_
130692,0,MBgYGOW?oVOKDCxX_
130693,0,MgHW@Ag@a`giSpd@_
130694,0,MsOU?S?HQ?_LIhJN?
130695,0,MFA?VPIDJ?cGTDjm?
130696,0,MqGQ?g@KSSaKWjRN?
130697,0,Mh@GDK`GQIC_Lkmw_
130698,0,MKSQ_dAgGP?hWdUf?
130699,0,MFA?tOU@iAoHEcym?
130700,0,MqGW?c@ICeaIgyRN?
130701,0,MHD?lK`GqIC_LKiw_
130702,0,MWKIPOQ?HackWdLF?
130703,0,MFA?ZPECiAoICelm?
130704,0,MD`AYPI?x_eGKDju?
130705,0,MCchHK`HQAC_KknW_
130706,0,Mk@K?aX?K@kXqYi}?
130707,0,MgIGKJ@?T`FOKL]F?
130708,0,MGMA[J@?t`EOKK]F?
130709,0,MF?_woX@r@?WMKq}?
130710,0,M{?T?S?_C@QHItpn?
130711,0,MBEOJ?XeCpOocKXu?
130712,0,MF?wCoK@F@?WNMq}?
130713,0,Mm?X?EC_I?_GZfPn?
130714,0,MFAOo`a@z?_ocK\u?
130715,0,MU?`TKADK@_YpSnX?
130716,0,MALW@pACDobaSMr\?
130717,0,MAgcTQPGgUI_KSqw_
130718,0,MoWOQ?DccdRRGM_n?
130719,0,MHaCTCUKCSiGSUX}?
130720,0,MdGOW?wSpHHGKShX_
130721,0,MiCAK?{Oph?LCKxP_
130722,0,MPKGkAQDIUDGKShP_
130723,0,MWHOsOG@b@ooULe@_
130724,0,MaWBGPICo]OHCKhX_
130725,0,MbGAgQWGoVGGDCxX_
130726,0,MDQAFPIDHOdGTCjm?
130727,0,Mh@GHChGOmD_LKjS_
130728,0,MCLBQPICWKsGUCjm?
130729,0,MDHGhChCpID_KKjS_
130730,0,MCM?rRAWGKoWEEi}?
130731,0,MCdY?c`HOeC`KKnW_
130732,0,MAJDQPEChAeICclm?
130733,0,MWOeHOa?MI?kuk^X?
130734,0,MIA`g_xOWt?[NB?z?
130735,0,MhAGB?uGCsbWUVDE_
130736,0,Mp?p@?HEW[boMMeE?
130737,0,MEW?[qDGWpBOMMCV?
130738,0,MEcPKOS?y_`HcMyA_
130739,0,M[O?]W@@COtGl]AY_
130740,0,MEa@T?]Gu__gdEZG?
130741,0,M?fIWGih?BEKSSGm?
130742,0,MiOGP?yODWcHS{EX_
130743,0,MWQUGGO@q?aLckwY_
130744,0,MO[CdCaHccchSMaH_
130745,0,MDKOMAIEYGageS[A_
130746,0,MHcCY?]GiGbKCcyA_
130747,0,MaPWAPCCb@`Pco}__
130748,0,MHGaS`dHGf@WMpJj?
130749,0,Mh?h@@Y?SZDgKndF?
130750,0,MLA?j?{_d?dWS^RC_
130751,0,MoOo@_aDgiowzC]X?
130752,0,MKSPGaQCgRDgKlbf?
130753,0,M[CBEW@?KC`lPizH_
130754,0,MEIHBOkAIAaG]lUc_
130755,0,MGdT?gS@pABWUW{g_
130756,0,M[ARCOA_GBHOueZd?
130757,0,MXC?VOHGEEagNMqw_
130758,0,MwGW?_PACUpXNWh]?
130759,0,MwCW?_H?NA`jPyZW_
130760,0,Mw?oCoG@DIwWWnqi?
130761,0,MYA?ZODODBcGnedM?
130762,0,M[GRCO@_CG`hjKxZ?
130763,0,MQQ?fCD_[HcLdhhe?
130764,0,MHIOR@oGUB`XEdQm?
130765,0,MiAGI?uODD_g^fOm?
130766,0,McgW@QAGOMDgXK{s_
130767,0,MHIAp?mGUB_XEdUe?
130768,0,MCkPDAKpCICgXKww_
130769,0,Mh@GDHPGOMBWYS{o_
130770,0,MPKCacHBcbOpGM[F?
130771,0,MPKE__LBeBGPWM[F?
130772,0,MBEKOmAaG@?ghs\p?
130773,0,MpCOcC@aSROohc\b?
130774,0,MbCAcW`aGA_pgs\b?
130775,0,MAiCFWagO@WIDCY{?
130776,0,M?xCLQK_oBOwVCWc?
130777,0,M_Y?iIIaWDOwLTGc?
130778,0,MoPO@_`PeJ@c[uXu?
130779,0,MDDW@oQ@CgdsoSxx?
130780,0,Ms@O@g@HgGhqo]hx?
130781,0,Mf?@IP`gE@AOEdRN?
130782,0,MpCS@@AQTAcodg\f?
130783,0,MIcSOgaWGA_pgs\f?
130784,0,MX@KPQ@?E_iGMOu}?
130785,0,Mp@W@A@aE_iGMOu}?
130786,0,MgGgHKI?NAG_uW|l?
130787,0,M@pQE?U_[EbKMEHu?
130788,0,M_qCQSQPDA_W[xKm?
130789,0,Mp@OPO@aE_iGlOq}?
130790,0,MMAQQ@E_U?_H]hLm?
130791,0,M?tQBAS_[IpHEcYm?
130792,0,MwAKA?U@DAkW]hKm?
130793,0,MkAEADE_S?cH]hLm?
130794,0,MoDO@_H`MGajYtrL?
130795,0,MPD?]AB@]QkGecfH_
130796,0,M?]DBP`BD@bWUUCY_
130797,0,MPI?VAP@mocWUSUW_
130798,0,M_X?pQDGW[boMMCT?
130799,0,M?]PHAPqCSeGK|AQ_
130800,1,M?NOqAa`UGbGmSKI?
130801,1,MoWGSHO_gBWg[UGm?
130802,0,M?\B@obaCWooTsSz?
130803,0,Mi?iOBH@CM_[Kiqy?
130804,0,MEoGLGiHOBKHSSGm?
130805,0,M[CJC@E?gEsIHWZd?
130806,0,M_hCKWg_WCSg\Kge?
130807,0,M{?SC?DOWDAuegZd?
130808,0,M?\?McMiDPGoK]Kh?
130809,0,M`C_S_tTCVIOkKii?
130810,0,McaOCaHRCIcWkyQi?
130811,1,Mb?iAHH@SKoOKnqi?
130812,0,MGabCgw@SKpOK]oi?
130813,0,MCcpAaEBgSegKnBJ?
130814,0,MGE_N?xCVOsOK]TU?
130815,0,MEIHB?{AYAaG]lSc_
130816,0,MGkPCaK@qRAoTKxC_
130817,1,MwCQACA@pQ_pTk{g_
130818,1,MXAUCE?GWE`OH^Xd?
130819,0,MQI?VCPgcE_gnMow_
130820,0,M?ZPEAD_]@cWfeUE?
130821,1,MdAD?sH?kA`j@yZW_
130822,0,MWD@dOB?eBchXeim?
130823,0,MFCGQkDAWB@Khg\`?
130824,0,MCaaEop@cbOpgM[E?
130825,0,Ml?O`GPgC?dWLXqu?
130826,1,M{?I@HAOD?_\CZi}?
130827,0,Ms@GAcE_cDAuegZd?
130828,0,MFCGQkDAWB@Khg\f?
130829,0,MS@gLGQDCGpqWswx?
130830,0,M@dOT?UoSBakcNIe?
130831,0,MOhCUOW_gBSg\Kgc?
130832,0,M_bOQOD_SBqXihKe?
130833,1,MkAWO@c_CAoxKxLm?
130834,0,MAdOM?ehCKhHSK}H_
130835,0,MoEOC_D_kPy`hUXX?
130836,0,MSAiKGS@cG`uK\Wi?
130837,0,MAFWC_L?l`edHEhX?
130838,0,M?Up_`PQWlC[L?ky?
130839,0,MSP@M?e@mOkGuSFE_
130840,0,MEQ@K_]eGPChMKDT?
130841,0,MpC@C_YaWpEgMKee?
130842,0,M`I?MPEAjGbHC\WO_
130843,0,MaE?q?yhCW`hMT@H_
130844,0,Mt?SAAO@wAlHDdYI_
130845,0,Mp_P?`AaiEB_SX]__
130846,0,MgQ?YAYaEOeHK{CX_
130847,1,MoaQG?WAzGaHc\WQ_
130848,0,MQD?u?qhCW`hMT@P_
130849,0,MeCCKSI@WG`LUS{A_
130850,0,M_e?qWQ@iGqHccwQ_
130851,0,MSaJ@KAGcA`OMre__
130852,0,M?ipC_hTGVGWlDjJ?
130853,0,MIE@W_u_gd@iKmQf?
130854,0,McHOBCEBoH_}Udcc_
130855,0,MOW_x?RCvB@o]eHX?
130856,0,Mq?w?e?GcM_WjMqy?
130857,0,MF_CXOY?wQWICSHu?
130858,0,M_L?HobaDOsoTsSz?
130859,0,MYCAsWA?TB@PYcZd?
130860,0,MhCHOHE?iD@iDWZd?
130861,1,M_RCSWW`GCSkS[He?
130862,0,MoAaCaDd_K`o^IWi?
130863,0,MPC_YoHPCrBOmKii?
130864,0,MFAWC`HBCIoWWnQi?
130865,1,Mh?dASH?cI`WjMqi?
130866,0,MoPCD?hBWdQg[mIe?
130867,0,MpO@O_e@udBOKknF?
130868,0,MWcDH@H@qBCpKS}C_
130869,0,MeG?MQEAYAaG]lsc_
130870,0,MPH?V@o_uA_xNDOu?
130871,0,MiAWGGW@CK`uK\Wj?
130872,0,MoD?FOH_cEybHUWq_
130873,0,MWK@c_[PHQaoSkyG_
130874,0,MoKGI?X@Ud@uKKwe?
130875,0,Ml?SCCKGWC`kHMxe?
130876,0,M{?WGG@@OAsoxk{w_
130877,1,Mm?[?ICO_@@OvK|f?
130878,0,Mp_P?`AQiM@_SX]e_
130879,0,M{?WAGG?SCpshMxe?
130880,0,M?VGhKD@KBcldhge?
130881,1,MOJCT@oWSD_xUdQe?
130882,0,MaI?JOi?nA_g^fOe?
130883,0,MWc@KdA@qR?pSK}C_
130884,0,M?NSoGaWS@_xUdUe?
130885,0,MYGKKCP@OD_mWwww_
130886,0,M_JCHOMAoHsmEdAe_
130887,0,MYG@ccS`GX?gkuoX_
130888,0,MagOKAWaWFIHcSwH_
130889,0,MWIBS?T@YpCQeKCn?
130890,0,McK?Kr@ECLKsM?jN?
130891,0,MWI@L?T@YodIiL@F?
130892,0,MqGOK?KaWFQLDcwH_
130893,0,MWoJC@`OPL@_gKn@_
130894,0,M[OGLGc@GIRKckiH_
130895,0,M{?T?OC__CIqc\^@_
130896,0,MoPOQ?KhGLYHDcgX_
130897,0,MogOa?S`gJTHcTWH_
130898,0,MeGCIOMAgCqLDTWQ_
130899,0,MR?kaEA_SD?Wire__
130900,0,M@LOq?kpCKaYMT@P_
130901,0,MpCPG?WAya`hC][A_
130902,0,MKAoScgCSBdTXS\m?
130903,0,MWICc_T@WStQWlHj?
130904,0,MbO?hWI_oBWIDCYu?
130905,0,M[G?uE@`I@OOctpf?
130906,0,MXOAkO`_DAbGXgZN?
130907,0,Mm?I_?{_E@?VEGSv?
130908,0,MgHOH?RoIG_iyt_n?
130909,0,MN?OY@`WF@?OHclN?
130910,0,MBISD?heGPAhYKKn?
130911,0,MpAPC?DSeWaGXiXN?
130912,0,MQ_pC_HbOIhOlIoj?
130913,0,Mu?EAQ@IGA_ofhTf?
130914,0,MAeT?aHbCG`hGyXJ?
130915,0,M@qY@OE?eL@UCStd?
130916,0,MWQBK?dAYd@PckZf?
130917,0,MSKI`?XPOM?]WWws_
130918,0,M_ooo@a@uBooxC\x?
130919,0,M_MCKSEAWK_}eKqc_
130920,0,M?rOLAW_]Achekhe?
130921,0,M?ZW`OICaBohSfYe?
130922,0,MOdHW?MBQ`_zCLIu?
130923,0,MSKI__YPGM?]SSyW_
130924,0,M?VWgPG@JA_yTDhm?
130925,0,M{??SoP`?IWW[lqm?
130926,0,M{?SG?POcI@[yWyw_
130927,0,MsCSG?PWgI@[YWys_
130928,0,My?QC?KgDB@KHMxu?
130929,0,MGLOT@g@YBohUcYe?
130930,0,M@MOR@a_uCbHMKkq_
130931,0,MwCWA?K?UDc\hUXx?
130932,0,MwCWG?W@EI`uK\Wj?
130933,0,MsCCDOHOcA`^PYhj?
130934,0,MgK?MKP@f@?sMKwu?
130935,0,M@FOX@o_]A`ifCPu?
130936,0,MsGS?_PPoI@]Wwww_
130937,0,MeAAAop@eB?Tgm[F?
130938,0,M{?K?wA?G@RGuw|p?
130939,0,M_XOW?p_kFO{SsXu?
130940,0,MPgIBAPOKT_gVpse_
130941,0,MgSGoIECD@bWSVfE_
130942,0,MGsA[IECd@aWSVbE_
130943,0,MQg?Ud@gTB?WNFLY?
130944,0,MOMHK?eGiokOKKmh?
130945,0,M@eSPOQPGSakSc]O_
130946,0,MaEAc?tiDPGGKMVX?
130947,0,M[_BKOE_G_pHDD}Q_
130948,0,MAMHIHaICo`WSNEH_
130949,0,MiGGIIaODOcGK~EX_
130950,0,MOiUGGOIi?`Ic[]Q_
130951,1,MSSIaIOOX?gHDD]Y_
130952,0,MdCEGAMEY?aGfC]Q_
130953,0,MK@p@a`_WAbmJiKz?
130954,0,ME@w`@oCMB?ixFSv?
130955,0,ME@o``aJaA_ozESv?
130956,0,M?{IBBHOKX_kSqse_
130957,0,MgS?[IEED@bWUSfE_
130958,0,MaK?[IEEd@aWUTbE_
130959,0,M?{?YdHgTB@WMeJI?
130960,0,M_YOW?XgdDKgK[lI?
130961,0,MaQ?U?xhDHGgK\LI?
130962,0,MaI?MHaIcoaWsN@P_
130963,0,MgQ?UEQaCWqGK}CX_
130964,0,MoaOIGOIiGbIc[[Q_
130965,1,M`c@QOU`IGbKCc{Q_
130966,1,MHPScKCWO_`_WfT`_
130967,1,MeCDGQQ@Y?`HEs{Q_
130968,0,M?[sGgQWS@_}UxLI?
130969,0,MGUQ_dAIGj?YLDMu?
130970,0,MGUP_bAEIJAWMDMu?
130971,0,MCc`Qs`QGD_\TcnI?
130972,0,M_kAG`diDPAWKslY?
130973,0,MgQOS?XGUgiO[Lsi?
130974,0,MBIGT@MaCWqGS^CH_
130975,0,MaEOc@IJII_jCK]O_
130976,0,M_i?WdHiDP@WKuJY?
130977,0,MaHAIHaIco_WsNEP_
130978,1,MkG?gcdgD@?wNdlY?
130979,0,M[CO[?HgD@KgK]nI?
130980,1,Mu?IAIOOX?_HFd]Y_
130981,0,MGYUC?XGU_gO[Nsi?
130982,0,M`cHOGUAYGbKCc]Q_
130983,0,MCTIBBPOKD_kVRce_
130984,0,MG[CTEEDCDoWTVaE_
130985,0,MhGOKCIHCr@oMKmP_
130986,0,MaKAHIEEd@_WUVeE_
130987,0,M_i?achgTB@WNFLI?
130988,0,MoKOW?HgdDKgK]jI?
130989,0,MGUO[?XGUgiO[LpE?
130990,0,MaP?XQKGchcWTTbS_
130991,0,MDDWESCOCD_hjMjS_
130992,0,Md?dAOYBGIHWSuYW_
130993,0,McW?[QDGWXLOKlAf?
130994,0,MChAXQKGc`cWSVbS_
130995,0,MqCODC@KSR`KdQvH_
130996,0,MT?adICBgIGWSU]W_
130997,0,MCsA[QDGWpEOKLEf?
130998,0,MTGOk?WQXAchDcWY_
130999,0,MY@DaSG?LD@OqUm__
131000,0,MFCGb?uCf?`HCUlI?
131001,0,MEKPKAIEYAaHES[Q_
131002,0,MBESgGQAw_pHDDYQ_
131003,0,MgHW@C`@`ackgpd@_
131004,0,MD_aSoL@p@c[G^VF?
131005,0,MAMX?qA?Ws`gMNVF?
131006,0,MEa@ROM@iAgISe\e?
131007,0,MoOoP?BPLeAkUg^X?
131008,0,MAahWIWBCKgogKWz?
131009,0,MKEISBD?SFDTDGXh?
131010,0,M@pUGOW_oBA]CKgu?
131011,0,Mf?R?SOHOp?GIdQn?
131012,0,MEKPAaEEgLEGMLIj?
131013,0,MK@oL?RoI?_izTcj?
131014,0,MHIS_gP@c`DpWLWu?
131015,0,MoaSC?IWgEsIHWZd?
131016,0,M@iCTWW_WCC|CSWe?
131017,0,Mb?`C`T`c[OWG\qi?
131018,0,MPKE__XAu`APWKwu?
131019,0,M{?KCEA?WCsIHsZu?
131020,0,MXCASqO@CicWW\Qm?
131021,0,Mx?HAPG?IQcodg\f?
131022,0,MoaSC?HWgFSIHSZe?
131023,0,MOpK@_b_cDWtRAI~?
131024,0,MAYX?qA@GseGKlay?
131025,0,MHaOL?iCYIbKSD]?_
131026,0,ML_YCSC?P`@_gN]`_
131027,0,MCsQAcELGp?XL`kf?
131028,0,MAYX?qA@GtEOKlat?
131029,0,MBQOp@I`SKsGScNI?
131030,0,MAJXCQ@?Kq_weffH_
131031,0,MATXAQ@?KwcWTVEY_
131032,0,MEc@ROp@e_`IKMeQ_
131033,0,MATXAQ@AChcWTTfW_
131034,0,MGhPEAH@MPcgVWss_
131035,0,MaKAHQKGcp_WUUrS_
131036,0,MALWEQCGCp`WUUvC_
131037,0,MKSYASA?OS_tLW]s_
131038,0,MGsDAdPEDBAWL`lJ?
131039,0,MaEASQDGWxCOLNCf?
131040,0,MOk?Y`PSdR@YKcjI?
131041,0,MGdAYBH?kXakSqoe_
131042,0,MkOCPA[EC@bWuSfE_
131043,0,MRGCTASEcDaWUTbE_
131044,0,MdCCS@URCOaWs^@P_
131045,0,MQc?Yd@DdR?YKcnI?
131046,0,MCLPQPCDCHdYSVCH_
131047,0,MPSAiAHAkhagTXoe_
131048,0,MBKKE@qaCAaWuN@P_
131049,1,MUG@iIOAy?`HC\[Q_
131050,0,MkGIGAi_COaiK~AX_
131051,0,MeGCKDSIWCaIc[[Q_
131052,0,MdGCWSKQCO_hK~@X_
131053,0,MeCCSRCHQ?aHC\]I_
131054,0,M_h?`qBICUiihDJZ?
131055,0,MGPo`hABEc@rWeQv?
131056,0,MWg@E`aPGVAW^DGu?
131057,0,MsCOS?aBWdQg[mIe?
131058,0,MiCBC?tAcjOGK^RH?
131059,0,MWWSS?`@Scqo[lRH?
131060,0,MQIKS?qAgcoo[mIh?
131061,0,MK@o``ap?GaqydQv?
131062,0,MIETO?q@hOgoK]LT?
131063,0,M@e[OWOAGGrGc[]Q_
131064,0,MpO@O`aPWfAWMcMu?
131065,0,MGMRO?i@gjSGK\JD?
131066,0,MAkLO?\ATPIGKKsy?
131067,0,MeGCKPEIGCaic[]O_
131068,0,MWKSg?PAchSg[LhY?
131069,0,MiCJ??y?grOGK]ud?
131070,1,MSQ\?W?H??jHCk}Y_
131071,0,MgHAIBH@KTakUpoe_
131072,0,MIWSDAKECDaWuUbE_
131073,0,MDKQQ@EbCGcgk^CH_
131074,0,Mt?S@ACEc@bWUVfE_
131075,0,Mu?SOCCJCO_hK~DX_
131076,0,McW?WdHDTP@YKsJY?
131077,0,MbCQA@cbCH_gmVDH_
131078,0,M@Q`ghHQWDcXTclI?
131079,0,MoKAG`HETRAYKslI?
131080,0,MdA?a`pQdB@WLVLI?
131081,1,MgE?QdPCdRAYLclI?
131082,0,M@h@TChcWB`ZDXIh?
131083,1,MGEbGd`?wJwLIHXn?
131084,0,McGe?ahKSHCWt\Xy?
131085,1,M`S@E[@`I@?gZdPf?
131086,0,MqCOSCAhHA_gZdPf?
131087,1,MeGCKQ`KCCakGgzN?
131088,0,MpGQGA@eCcagggzN?
131089,1,Mb?`OpPDOMwOGHY}?
131090,1,Mb?`O`T`cMGYGXQm?
131091,0,M?uW`S@OHEaHYHHu?
131092,0,Ma__copBPIoWWhQm?
131093,1,Mu?SO?g[I?_TDHIz?
131094,0,MgcWCOP?JHOgYhhf?
131095,1,MeGCKQ`KCCakGXZN?
131096,1,M`S@E[@SEH?OYdRf?
131097,0,MqGOK?HiDAiGXXXN?
131098,1,Mb?aO`T`cMOSGXYm?
131099,1,Ma__oqPHOMoWIHQ}?
131100,0,M?uX?qAOIE`PEUPx?
131101,0,Ma__cqPHOYoWGhqm?
131102,0,Moo?c_pwEA_pMiP~?
131103,1,MBW[?wA?c`Cpg]kn?
131104,0,MBWSCgIQc`CPW]In?
131105,0,MBWSAgEUC`CPgMK~?
131106,0,MoW?Q_XwDCwGG]tN?
131107,0,MEKPOq@GSg`gJG\Z?
131108,0,MAJDa?yEf?_kCDHy?
131109,0,MEKPOq@KCg`gHG|Z?
131110,0,Mq?a_e@IcY_OhLjy?
131111,0,Mq?b?cPEcY_SKhjy?
131112,0,Mb?p?a`DeI_oIg]y?
131113,1,Me?d?`XEU@CPKs|y?
131114,1,MOW{@?QgD@DkC^LZ?
131115,0,MaOb?hHDSTCPKsZy?
